id,价格,评价,评价日期,票务类型,评论,,
科利马擦点,350,2,2021.09.06,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),物价贼贵 门票贼贵，风景虽然漂亮，但是千篇一律,,
葱叶叶,350,3,2021.07.14,九寨沟景区门票+观光车票（成人票）,天气很好，时隔二十年  还是那么美 除了地震使得一些美景看不到了 其它都挺好的  喜欢爬山的看美景的可以去，不喜欢爬山的人就不太适应,,
熙和威他爸,350,4,2021.09.10,九寨沟景区门票+观光车票（成人票）,商业模式太浓了，风景美好。,,
A朱丽988,350,5,2021.09.10,九寨沟风景区旺季门票+观光车（儿童/老人/学生票）,请至少当天的15点30分前购买, ,
匿名用户,350,4,2021.09.13,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车单程接,值得一去的好地方,,
riT244773368,350,3,2021.08.14,九寨沟门票+观光车票+保险票（成人票）,景区内游客服务中心，不提供热水，中午若是吃泡面，需要在商铺消费金额，来决定可提供泡面开水的份数。这点希望景区整改。景区服务的到位，决定了景区发展的长远！,,
hsb390447199,350,5,2021.07.10,九寨沟风景区门票+观光车票（学生票）,九寨沟闻名遐迩，所以来了，果然管理到位，井然有序，最重要风景这边独好，值得打卡的景区！,,
神仙龙哥,350,5,2021.09.08,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),距离入口不是很远，最重要是安静。,,
大白59,350,5,2021.07.25,九寨沟门票+观光车票+保险票（成人票）,九寨沟， 风景很赞,,
gSb871796781,350,1,2021.07.14,九寨沟景区门票+观光车票（成人票）,这个景区服务人员的态度大概是自己在问候自己的*****！！本人带图分享骂我的人！如果有来生、本人肯定不去这个地方、我一个消费者受到了服务者的语音攻击、我想景区给我一个道歉、和赔偿！图片中三个人均有骂我！我希望景区与我联系！,,
匿名用户,350,5,2021.07.27,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),服务很周到，希望剩下的栈道能快些修复完毕，然后再来一次,,
午夜mactnf,350,5,2021.07.29,九寨沟景区门票+观光车票（成人票）,美爆了简直，五岳归来不看山，九寨归来不看水！,,
eileen0868,350,4,2021.09.04,九寨沟风景区门票（成人票）+景区内VIP观光车,虽然多花了钱，但是节省了时间。很不错,,
wemem_guo,350,5,2021.07.24,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，有山有水，千姿百态，水色变幻无穷，值得一看。,,
匿名用户,350,4,2021.07.17,九寨沟景区门票+观光车票（成人票）,早上很早就进去了。有雨。一路观光车。景色还不错。,,
佳馨哥哥,350,2,2021.05.31,九寨沟景区门票+观光车票（成人票）, ,,
爱吃菠萝的菇凉,350,5,2021.06.14,九寨沟景区成人票(含观光车)+九寨千古情贵宾席成人演出票,九寨沟太美了，九寨归来不看水，真的是名不虚传。景区游览建议时间留长一点，我们早上八点多到的，下午三点多出来，好几个海子都没时间好好欣赏，留点小遗憾下次再来。五彩池虽然水不多，但是也很美的。总之，美的不得了。有机会还会来,,
匿名用户,350,2,2021.09.07,九寨沟景区门票+观光车票+景区藏族服装体验（成人票）,体验不好，好多都还没有恢复，很多景点都不能玩儿,,
nAY623857892,350,5,2021.09.07,九寨沟景区门票+观光车票（成人票）,美仑美奂！,,
DpL616536713,350,1,2021.08.27,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),千万不要在美团上订九寨沟的票，门票加观光车只要259，美团上面却是291。跟美团协商退款，却说不能退,,
xUW798266599,350,5,2021.07.22,九寨沟景区门票+观光车票（成人票）,设施齐全，服务周到，环境优美，景色秀丽，瀑布景区非常震撼。,,
GKB968958877,350,4,2021.07.19,九寨沟景区门票+观光车票（成人票）,旺季好多人,,
IMM589704539,350,2,2021.07.23,九寨沟景区门票+观光车票（成人票）,九寨沟的入口工作人员严重不负责任，那么多人在景区随意抽烟，为什么不能学其他景区，从根源上杜绝火种进去景区，感觉都是一帮混饭吃的种……,,
香奈儿bo,350,5,2021.07.09,九寨沟景区门票+观光车票（成人票）,美景如画，值得,,
匿名用户,350,5,2021.07.19,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车往返接送,挺好的，一路上风景都挺美的，就是下了两天雨影响了行程，但是各有各的美丽,,
墨染之磊,350,5,2021.07.21,九寨沟景区门票+观光车票（成人票）,人间仙境不负此名，美归美，只是不建议现在来呀，人太多了简直,,
金玉波加,350,5,2021.07.09,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,九寨沟值得来的好地方，超级美，一家人都开心,,
vYl943325637,350,4,2021.07.28,九寨沟景区门票+观光车票（成人票）,还不错,,
匿名用户,350,4,2021.07.23,九寨沟景区门票+观光车票（成人票）,有观光车坐，不太累，适合各个年龄的人来旅游,,
aLH782809403,350,4,2021.09.01,九寨沟景区门票+观光车票（成人票）,没有一次性拖鞋，一般吧,,
QOC544410964,350,4,2021.09.03,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,酒店干净卫生，性价比很高,,
草滩没有派对,350,5,2021.09.05,九寨沟景区门票+观光车票（成人票）,美哭了,,
fDB197949743,350,5,2021.08.31,九寨沟景区门票+观光车票（成人票）,前台小姐姐超级可爱！房间很大！值得推荐,,
t8899ke,350,5,2021.06.08,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),「卧龙海」「火花海」「芦苇海」「盆景滩」「树正群海」「树正瀑布」「树正寨」「双龙海」「犀牛海」「老虎海」「上季节海」「下季节海」「五彩池」「长海」「诺日朗群海」「诺日朗瀑布」「孔雀河道」「五花海」「熊猫海瀑布」,,
不如没心没肺的活,350,3,2021.06.15,九寨沟风景区门票(含观光车)+九寨千古情贵宾席演出票（成人票）,还行吧   九寨千古情还是值得一看的 就是园内节目单比较少  能完的地方也少  还是比不上宋城来的精彩九寨沟一如既往的美  看山看水  身为四川人高低得来一趟九寨,,
xlI62291372,350,5,2021.05.13,九寨沟风景区门票+观光车+沟口酒店专车接（成人票）,九寨沟，世界闻名的景区，真的很美，山美水美，太划算了，而且里面的东西都还比较正常，没有高价的，就是有点海拔，买氧气和氧水比较贵，劝大家把身体锻炼好，我是有一点感冒，在九寨沟的就有点高反不舒服，不过看到景色美，心情好，身体还好一点，特别推荐大家到这里来玩，真的真的很美。,,
gshong80,350,1,2021.07.05,九寨沟风景区门票+观光车票（学生票）,一家四口有老有小自由行去玩的，景色还是挺美的。就是景区内的五花海拍照的闹了不愉快，当时说拍照之后选了付钱，但是拍照师傅没经过我就把照片洗出来了让我付钱，我不付就骂我了，根本就不讲道理，气死人。还有景区的工作人员，不到4点长海就一波一波的清人出去了，五点就每个景点都赶人出去了，一直都是说这是最后一班车了，玩的一点都不爽。,,
冯少南首长,350,1,2021.08.12,九寨沟景区门票+观光车票（成人票）,这景区TMD不让抽烟，慎入。我进来就后悔了……,,
rHU190619375,350,5,2021.09.03,九寨沟景区门票+观光车票（成人票）,耐斯,,
流0917忻,350,4,2021.07.20,九寨沟景区门票+观光车票（成人票）,真的很漂亮，九寨归来不看水。不枉此行,,
零度浪漫_007,350,5,2021.05.12,九寨沟景区门票+观光车票（成人票）,景色超级美 ，水远远望去是蓝色的，近看清澈见底。水中有鱼儿在游。景区是Y字型的，海拔最高3000米。上山稍微有点冷 需要多穿点衣服。五彩池很小 但是颜色丰富 。犀牛海  老虎海 很大  一眼望去干净纯粹。景区内有观光车，直接坐到山顶，然后可以步行 到站点坐车也行。,,
baI745155434,350,3,2021.07.21,九寨沟风景区门票+观光车票（学生票）,小孩身高1米23，7岁，这个票价来说对小孩子有点贵了，因为小孩子就是带上出去一起出去玩，但他本身不太喜欢这种景点去这些地方玩，对家人对小孩都是挑战，因为需要很好的体力，景区很大，很比较耗费体力和精力。,,
香奈儿bo,350,4,2021.07.09,九寨沟景区门票+观光车票（成人票）,人间天堂，就是人多要早点出门多备干粮和水,,
匿名用户,350,1,2021.08.06,九寨沟至黄龙景区往返直通车(不限人群票),服务态度极差，游玩时间极短，如果有点高原反应根本来不及游玩，极差！还要一站一站停下来接人，七点半的车硬是开到11点多才到！司机态度极差！,,
酒鬼穷鬼,350,3,2021.08.22,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车单程接,秋天去更合适一路上最喜欢珍珠滩了，就那种心向神往的地方哈哈哈,,
爱吃菠萝的菇凉,350,5,2021.06.14,九寨沟景区成人票(含观光车)+九寨千古情贵宾席成人演出票,都说九寨归来不看水，是真的。九寨沟真的很美。九寨千古情也很好看，节目很有意思，特别好看，演员都演的很好。互动也很有意思。千古情景区值得一去。汶川的表演真的令人感动的不得了，哭的稀里哗啦的，现场演出真的太棒了。,,
Kxd733373185,350,5,2021.07.16,九寨沟风景区门票+观光车票（学生票）,值得去！,,
RxY834533340,350,5,2021.07.25,九寨沟景区门票+观光车票（成人票）,这边物价是成都的两倍，有平价超市自己去找，饭店也美团买吧，很多超市的东西价格不统一，最搞笑的是景区里的东西比外面超市卖的还便宜，真正的藏族老板是很朴实的。,,
PQb387465098,350,5,2021.07.13,九寨沟景区门票+观光车票（成人票）,很美，宛若仙境,,
匿名用户,350,5,2021.04.24,九寨沟景区门票+观光车票（成人票）,景区呈Y字形，美团提前购票，进入景区后乘坐景区大巴车会把你拉到最里面Y字的其中一边，具体是哪边根据当时景区人流量安排，右侧由于地震导致五花海以上的景区都没开放，所有Y字右侧只能游览到火花海，珍珠滩瀑布以及静海，左侧游览长海、五彩池就可以，上季节海和下季节海由于春天没有水，不需要游览，不管你先去Y字的哪一边，最后都在诺日朗中心换成车去下一站，左右都游览完以后从诺日朗中心徒步去诺日朗瀑布，然后看着地图依次坐车往景区出口方向游览。地图写上下的地方就是都可以上下车，如果只写下就证明不可以上车，那么你就要徒步游览到下一个景点坐车，景区中餐一般都是自带自热米饭,,
雁随风飞,350,3,2021.08.27,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车往返接送,好好好，可以，川内第一景区！值得一玩,,
lnC110086676,350,5,2021.05.28,九寨沟景区门票+观光车票（成人票）,从景区门口要坐好久的大巴才能到真正的景点   其实就是各种湖   因为赶时间一天的游玩时间我玩了半天就结束了  不过湖水真的超级美  超级漂亮  清澈 翠绿    九寨沟就是一个接一个的琥珀  有的离着远  有的好几个湖泊挨在一起  希望下次可以把所有的景色都看遍,,
小V也烦恼,350,5,2021.05.23,九寨沟风景区语音导览票（不含门票）,九寨沟景区位于四川省阿坝藏族羌族自治州九寨沟县境内，纳入了《世界自然遗产名录》，去的时候天气不是很好，因为很早之前就听说过这个地方，尤其是歌曲神奇的九寨，就联想到了这里，风景非常美丽，不愧是九寨归来不看水，确实来对了,,
匿名用户,350,4,2021.07.25,九寨沟风景区门票+观光车票（学生票）,设施还好，服务周到，景点也漂亮。建议停车场修多点，不要过度开发，水里没十年前干净了（有些边角上要清理）还是九月底、十月份九寨沟的彩林最迷人、最漂亮。,,
匿名用户,350,4,2021.06.22,九寨沟景区门票+观光车票（成人票）,我是二次进沟了，这回主要带家人来感受一下大自然的美！,,
Andy大奥,350,4,2021.07.29,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票), ,,
stroller1990,350,5,2021.06.06,九寨沟景区门票+观光车票（成人票）,九寨归来不看水。初夏时节九寨沟的水还是小了点儿，上季节海下季节海几近干涸。不过它的韵味儿还是在的。美团订取票都很方便的。,,
TSH588,350,1,2021.07.23,九寨沟景区门票+观光车票（成人票）, ,,
hnI725113555,350,5,2021.06.13,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票), ,,
jOm873592341,350,4,2021.08.14,九寨沟景区门票+观光车票（成人票）,再次来感受重新打造的九寨沟，景色还是那么漂亮，酒店环境也很好,,
UmA895513402,350,5,2021.07.12,九寨沟景区门票+观光车票（成人票）,名不虚传，景色非常美，服务也很好，观光车很方便,,
默默9807,350,3,2021.08.20,九寨沟景区门票+观光车票（成人票）,服务周到，风景不错，就是吃饭比较拥挤。,,
Akc603164271,350,5,2021.07.14,九寨沟风景区门票+观光车票（学生票）,自我感受：自然景色漂亮，不需多说，值得称赞配套服务态度、质量也很不错。,,
匿名用户,350,5,2021.07.10,九寨沟景区门票+观光车票（成人票）,上次去是15年，随便拍都很美。这次去原始森林没开，不同的季节有不同的风光，更喜欢10月时的风景。,,
vjO995720198,350,5,2021.07.12,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，真不是虚名。太美了，每一个景点都是一幅完美画作。,,
tRv284233700,350,5,2021.08.19,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),九寨归来不看水，清澈透亮！！！赞赞赞,,
He家公主,350,5,2021.07.25,九寨沟景区门票+观光车票（成人票）,风景很美。,,
gIl994014598,350,4,2021.03.30,九寨沟景区门票+观光车票（成人票）,一、我们是淡季3.29去的，门票加观光车共160，（因为从4.1号开始门票就是一百多啦），所以提前两天去门票便宜。二、说一下里面的景色吧，才三月份里面很多树木都是枯萎的，看上去其实一点都不好看，没什么景色，推荐秋天去。然后到了九寨沟里面的景点，看到了水之后，瞬间觉得值了，这个水让周边暗淡的景色都美丽了起来。不同角度水的颜色不一样，不同光线颜色也不一样 ，太神奇了。我手机随手拍的水都很好看，要是用相机简直绝美。                        三、进景区之前一定要自己带好水和吃的，九寨沟里面没有免费接热水的地方，有私人烧水可以接（五块钱一杯）简直惊呆我了。里面的方便面桶面15一桶。长海景点那里也有卖桶面和自热米饭的（这里想吐槽一下长海那个坝坝中间那个卖的老板服务态度太差了，大家都是去那旅游结果那个态度，没有游客她挣什么钱）总的来说九寨沟的水很值得一看，推荐秋天去吧,,
YuH811668576,350,2,2021.08.02,九寨沟景区门票+观光车票（成人票）,九寨沟风景还可以，就是不该在美团上购票，景区门票可以到景区购买，大家不要在美团上面购票，美团上订票是不会退票，这是我经历过的，所以在这特提醒大家,,
cj139137,350,4,2021.06.10,九寨沟景区门票+观光车票（成人票）,九寨沟确实是一个一生值得值得一去的地方，个人觉得真的很不错。真的很漂亮啊。,,
lwJ420337139,350,5,2021.08.21,九寨沟景区门票+观光车票（成人票）,有生之年一定要去的地方,,
ANDY小角色,350,2,2021.06.17,九寨沟景区门票+观光车票（成人票）,清水沟！感觉也没意思！............,,
冰之熙99,350,2,2021.07.28,九寨沟景区门票+观光车票（成人票）,刚从九寨沟回来，右沟好多景点在维护看不了，只有五花海和珍珠滩瀑布，镜海3个景点，开放的景点少了七八个，门票就有点贵了,,
qMJ215138156,350,4,2021.07.30,九寨沟景区门票+观光车票+景区藏族服装体验（65岁以上老人/现役军人/残疾人）,九寨沟风景极美，从上到下玩的，非常开心，和老人一起走走停停，玩了一整天，下午6点过出来的，景色很美，不同的季节还想再去看看,,
清越竹笛,350,5,2021.07.21,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,风景特别美，九寨归来不看水，童话的天堂，有机会还想再去一趟，真得太漂亮了啊，强烈推荐！风景特别美，九寨归来不看水，童话的天堂，有机会还想再去一趟，真得太漂亮了啊，强烈推荐！回来还地震了，注意安全啊，亲们！,
chang700121,350,5,2021.07.22,九寨沟风景区门票+观光车票（学生票）,无需取票，刷身份证进，方便快捷。进去就上景区直通车到五花海。然后一个景点游玩乘车到下一个，很是方便。景色超赞。还要找机会再来,,
旅行者009,350,3,2021.08.07,九寨沟景区门票+观光车票（成人票）,感觉地震后有好多景点关闭了，票钱可一点不少。话说中国的景点门票真贵,,
AIH456380984,350,3,2021.08.13,九寨沟景区门票+观光车票（成人票）,号码的学生出去也可以来画室做事的人吧你这样,,
俩人在一起（丛）,350,5,2021.06.03,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,入住这家酒店后要比想象中的好多了，房间整洁干净，洗浴用品和牙刷质量不错，老板及其热情，位置及其优越，早晨还用车把我们送到景点，我们是自驾，停车方便，是到九寨沟旅游住宿的首选，相信我没错的。,,
Chrisclt,350,4,2021.05.06,九寨沟景区门票+观光车票（成人票）,九寨沟我们是五月四号去的，中午一点才到，美团上直接买了门票进去，很是方便，而且没想到的是五月四号居然人很少。进去有公交车一样的观光车，随时上车个下车，每个景点都停，车上还有导游告诉每一站的景点。导游会告知大家一般是建议先直接上到最上面，再从上面往下游览。五月份的九寨已经多雨了，大家要备好雨具，景色很美，秋天我还要去。,,
IdU986462181,350,1,2021.08.16,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（学生票）,门票多收钱，但是没有提供相应的服务,,
小涛62,350,5,2021.05.09,九寨沟景区门票+观光车票（成人票）,妥妥的五星好评  都说九寨归来不看水  一点毛病没有  唯一遗憾的就是17年地震后七彩池没有以前水多了  景点里边很大   我们一天都有好几个没去   里边还有一些没开发的期待开发完再过去玩,,
Pfw442491514,350,2,2021.07.07,九寨沟景区门票+观光车票（成人票）,就是景区里还没修好，好多景区都没开放，,,
NXS392166054,350,2,2021.08.15,九寨沟风景区门票+观光车（6岁及以下儿童）,整个过程也就一般吧。停车比较难。,,
UcI874825912,350,5,2021.06.09,九寨沟门票+观光车票+保险票（成人票）,非常好，人家仙境，阿坝藏族羌族自治州最美丽的地方，这次是自驾来的，有机会还会再来的,,
不穿高跟鞋的哥哥,350,5,2021.06.23,九寨沟景区门票+观光车票（成人票）,好玩，好玩，人间奇迹，有机会在来,,
got622420502,350,4,2021.06.27,九寨沟景区门票+观光车票（成人票）,美丽的九寨，十分的漂亮，就是一天玩下来，有点累,,
TSH588,350,1,2021.08.11,九寨沟景区门票+观光车票（成人票）,实在没啥看头儿觉得不值这个价能不来不来,,
csG569249105,350,3,2021.08.15,九寨沟景区门票+观光车票（成人票）,地震之后影响还是很大！！！！！！！！！,,
lcjjxym,350,5,2021.05.07,九寨沟景区门票+观光车票（成人票）,景色不用说，一路风光无限，能够多步行一路慢慢边走边欣赏是最好的了，玩1至2天，建议多带食物（自热），平武阆中牛肉面6∽8元，九寨沟景区外15元，景区内30元有3粒1.5cm大牛肉，四片肥肉的蒸肉盖饭58元,,
jbt966114891,350,1,2021.05.01,九寨沟景区门票+观光车票（成人票）,实不相瞒要不是小学课文写的多美根本没想来，景区不值。十分不值。说不出啥贬低的话就是不值。五彩池就是个水坑。请大家合适避雷。来来回回就是蓝绿色的水小点的叫湖，大点的叫海。只适合拍照，容易审美疲劳，而且景点与景点之间有些距离太远，行程很赶，毫无旅游体验感。有一说一拍照还行。,,
qrS259306942,350,1,2021.05.19,九寨沟景区门票+观光车票（成人票）,我5月1号通过美团买了两张5月3日的成年票加观光车518元，因行程改变，当天下午申请改期到5月4日，结果第一次沟通时，景区工作人员告诉我不能改期，只能退款，另外再买5月4日的。我先后4次申请退款失败后，工作人员告诉我，只要3号不消费，就会自动退款的，让我放心好了，单独买4号的票。按照景区工作人员和美团客服的说法，我不存有疑，当即就重新买了另外两张4日的票，后面2号和4号我又分别向平台申请退款了5次，结果美团工作人员一直告诉我，只要我不消费，时间一过就会自动退款的，说他们会随时很商家联系协商退款的。可时至今日，我的钱仍旧没有退回来，竟然还显示说商家（因假期已过，涨价取消）已经修改，无法申请退款。我也是无语了，慢慢九寨沟这也大一个景区就是这么欺骗顾客的吗？还是世界自然遗产5A景区？建议取照这样的头衔吧，因为你不配拥有这么高的荣誉！还有美团平台，说好的自动退款呢？说好的要和商家协调退款事宜呢？咋就不退呢？没有消费呀！！！再不退款，我就要到消协和媒体举报了！,,
匿名用户,350,3,2021.08.12,九寨沟景区门票+观光车票（成人票）,其他的都挺好，就是吃饭不太方便,,
絶戀、涙倾城896,350,3,2021.07.27,九寨沟景区门票+观光车票（成人票）,「芦苇海」「树正瀑布」「树正群海」「盆景滩」「树正寨」「双龙海」「犀牛海」「上季节海」「五彩池」「箭竹海」「珍珠滩」「珍珠滩瀑布」「孔雀河道」,,
yqlmaxu,350,5,2021.07.04,九寨沟景区门票+观光车票（成人票）,这辈子一定要去的景点之一，最高景点海拔3000多，注意高反。自备干粮跟水，是一逛能够逛一天的好景点。原始森林现在去不成了,,
匿名用户,350,4,2021.04.18,九寨沟景区门票+观光车票（成人票）,新的新的基础设施建设比较完善，比二十年前来的时候更具现代化了，但景区大门口的九寨沟大牌子不见了，多少有点遗憾，毕竟是标志性的东东。景区秩序井然，出租车停放和乘车规范，国内首屈一指，以前拉客的黄牛，卖假货的商贩，强买强卖的黑户，都销声匿迹，但还存在几个软磨硬泡的美女小售货员。,,
欧阳一飞.,350,2,2021.08.10,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,很多景点都关了，感觉门票很不直。,,
就想和你吃,350,5,2021.06.18,九寨沟景区门票+观光车票（成人票）,九寨沟实在是太美太漂亮了,,
chang700121,350,5,2021.07.22,九寨沟景区门票+观光车票（成人票）,无需取票，直接刷身份证进。【交通】很方便，无需等太长时间，基本上三五会有有机会秋天再来看一次。真是太美了,,
nBc544510836,350,5,2021.07.19,九寨沟景区门票+观光车票（成人票）,去哪儿和美团比较了下，果断买了两张美团的票，优惠10元「卧龙海」「老虎海」「犀牛海」「树正瀑布」「珍珠滩瀑布」「珍珠滩」「诺日朗瀑布」「镜海」,,
不吃饱没力气上班,350,5,2021.06.21,九寨沟景区门票+观光车票（成人票）,美美美，可惜就只去了两三个景点,,
GdP196423411,350,5,2021.05.12,九寨沟景区门票+观光车票（成人票）,服务周到，环境超级好，不愧是人间仙境。景区内虽然人多，但非常干净。我们一家人看见了白头黑身红尾的鸟儿，看见了许多小鱼，看见了野鸭子，同样的景区，我们感觉自己最值得，不虚此行。顺便说一句，我拍的照片，不允许盗用。,,
snR414622751,350,3,2021.08.04,九寨沟票(含观光车)+九寨千古情贵宾席演出票【成人】,环境差不多。演出表演一般。没有别的地方的千古情好看。,,
明锐车友会,350,4,2021.08.01,九寨沟景区门票+观光车票（成人票）,第三次来 可惜现在右边精华段几乎都没有开放  只开放到五花海，很遗憾。,,
维Cwm,350,4,2021.07.23,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,景色非常漂亮，去的时候刚刚地震过，又下了几天暴雨，所以游客不是很多。当天去大太阳，还是挺热的！,,
hda573475062,350,5,2021.07.26,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，美,,
hda573475062,350,5,2021.07.26,九寨沟风景区门票+观光车票（学生票）,九寨归来不看水,,
aIq387519057,350,3,2021.07.24,九寨沟风景区门票+观光车票（成人票）,风景非常的美丽，有遗憾有的景点还未恢复。不满意的一点就是中午吃饭的太贵，自己带的话游玩会非常不方便。。,,
zhangruimai,350,5,2021.08.10,九寨沟风景区门票+观光车票（学生票）,九寨沟确实还是很美的。,,
小时候太美,350,5,2021.08.04,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,中国的大好河山怎么玩也玩不够，哪里都漂亮,
匿名用户,350,3,2021.08.08,九寨沟风景区门票+观光车（军人票）,很好的景点，漫步细细品味，大赞。,,
只是y个梦,350,5,2021.08.08,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),九寨沟真好看，避暑胜地,,
eSA280274655,350,5,2021.07.18,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,风景真是太美了   但是旅游季节有点不太对  推荐10九月末来,,
东北往事123,350,1,2021.07.10,九寨沟票（含观光车）+19：00场贵宾席九寨千古情演出成人票,这家旅游公司服务太差，看千古情的座位是最后排的，距离舞台估计50米以上，根本看不清演出，建议网友们在售票处买票,,
AhO211867065,350,4,2021.04.07,九寨沟景区门票+观光车票（成人票）, ,,
YuH811668576,350,1,2021.08.02,九寨沟景区门票+观光车票（成人票）,建议大家不要在美团上购票，购票后有异议是不会退票的,在此特提醒大家,
HQ530230440,350,3,2021.08.05,九寨沟景区门票+观光车票（成人票）,美爆了，已经无法形容的美了，原相机出来的照片都很美,,
GRV470311568,350,5,2021.04.20,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,一定要来看看。太美了。这种美可能在没有地方可以和他比了。人间仙境。早上早点进去，买完票的刷身份证就可以了。然后坐观光车，车内有解说导游态度很好的。Y字形先走右边的线路。在中间换成在逛左边。可以自己带点吃的。有休息的地方可以吃东西。没有什么高原反应。最高的3000多。不需要配氧气瓶。,,
匿名用户,350,4,2021.05.09,九寨沟景区门票+观光车票（成人票）,今年4月初去的，沟里比较冷，山水非常漂亮，还下了雪，雪景也很美，这里的水颜色不同角度看见水的颜色不一样，每一个景点都有大巴车很方便，每一个海子各有各的特色，有的像白色的哈达，有的像面镜子，带着家人去看看吧,,
Xie仙仙,350,4,2021.08.08,九寨沟风景区门票+观光车票（学生票）,世界只有一个九寨沟,,
sZk32626503,350,2,2021.07.13,九寨沟景区门票+观光车票（成人票）,景色还是很美，但是太单一了。每个景点都一样，只有名字不一祥，做巴士的人超多还没有工作人员安排，小孩差点就被踩了！不值这个门票钱！,,
kk0983,350,5,2021.06.16,九寨沟景区门票+观光车票（成人票）,整天都是阴天，拍照不要用相机，天空会全部过曝，用手机开HDR拍。注意防晒，我已被晒伤。,,
匿名用户,350,5,2021.07.24,九寨沟景区门票+观光车票+诺日朗餐厅D厅午餐（成人票）,景色没得说，值得去。但是美团服务有点问题，随意退票，没有通知就退掉套票中的餐，生气！美团服务差评！,,
ETj996920932,350,5,2021.07.10,九寨沟景区门票+观光车票（成人票）,挺不错,,
qMJ215138156,350,4,2021.07.30,九寨沟景区门票+观光车票（成人票）,很好，美团下单，方便快捷，下次还从美团下单，景色宜人，美呆了！太喜欢了,,
mIw484993300,350,2,2021.08.05,九寨沟风景区门票+观光车票（学生票）,感谢一般，景点相距较远，管理比较乱。,,
ehN931641042,350,3,2021.07.31,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),还可以吧，没有想象中的惊艳，感觉还是应该去看黄龙的五彩池,,
DlE102714353,350,5,2021.07.18,九寨沟风景区门票+观光车（6岁及以下儿童）,风景不错，但是外面的饭，难吃的要死，还贵，藏餐也就去体验了一下气氛，牦牛肉咬不动，烤羊肉只有一点，主要是贵,,
mnM716084741,350,4,2021.05.06,九寨沟景区门票+观光车票（成人票）, ,,
NNw6434739,350,5,2021.06.07,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),第一次从山东来大美九寨沟，入住了本酒店，老板特别热情，房间空间也大，价格实惠，卫生也好，强烈推荐！,,
匿名用户,350,4,2021.05.08,九寨沟风景区门票+观光车票（成人票）,第二次去了。感觉九寨的山水很静谧，空气很新鲜！一个很神奇的地方。每次去感觉都不一样。早上出发的有些迟了，中午才进去，快快的逛了一圈就回来了。非常推荐大家去一次。看看那里的山水，真的让人心旷神怡。非节假日去应该人会少一点。,,
小帘间。,350,5,2021.07.17,九寨沟景区门票+观光车票（成人票）,一定要去！一定要！去了一次就想去吃第二次！随手一拍就是背景图！,,
ZeO866043016,350,5,2021.06.10,九寨沟景区门票+观光车票（成人票）,树在水中生，水在林间流，人在画中游！,,
幸运儿秦,350,4,2021.08.01,九寨沟景区门票+观光车票（成人票）,还行吧。价格不便宜，小孩也不是特别喜欢。适合拍照。,,
Dtj233257717,350,5,2021.08.03,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,风景如画，气候宜人，水是迷你，你值得一试,,
一抹浅秋821,350,3,2021.08.03,九寨沟景区门票+观光车票（成人票）,总体还可以吧。网上购票真的是很方便。,,
vBR467397566,350,5,2021.06.19,九寨沟景区门票+观光车票（成人票）,照片看不出那种感觉，自己去体会！多花点时间最好 早点进景区,,
Qzz0612,350,3,2021.07.31,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,六十岁以上免门票，只需购买观光车票，比较划算！,,
翱翔O天空,350,4,2021.08.01,九寨沟景区门票+观光车票（成人票）,价格还是偏贵，风景不错。,,
zhaoyoujia6,350,4,2021.05.24,九寨沟景区门票+观光车票（成人票）,满意满意，不屈此行，水好漂亮，真的特别美，九寨归来不看水，真的是这样！！！,,
zhangbaobei2008,350,4,2021.07.26,九寨沟风景区门票+观光车票（学生票）, ,,
